Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
8.547050913895514412e+00,1.601431455360746714e-02,1.159542795322241610e-01,0.000000000000000000e+00,9.049937028297088091e+02,8.243659735172418124e+00,1.000000000000000000e+00,1.090000000000000000e+02
