Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
6.942201745108073396e+01,2.848925571761527428e-02,3.949151467407698290e-01,0.000000000000000000e+00,1.035447602482742332e+04,7.737717585467001946e+00,1.000000000000000000e+00,1.000000000000000000e+00
