Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.953795193523839089e+02,1.033548535304528448e-01,1.821842121565207639e+00,0.000000000000000000e+00,2.199293619055374002e+05,6.752646060612584655e+00,1.000000000000000000e+00,1.000000000000000000e+00
