Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
3.004797545639528380e+02,4.910644587244799436e-02,1.268878299789700570e+00,0.000000000000000000e+00,1.065016071739784966e+05,7.540304103916814604e+00,1.000000000000000000e+00,1.000000000000000000e+00
