Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.727288254370580205e+02,8.442503892531437459e-02,1.562441327120599688e+00,0.000000000000000000e+00,1.617111013747735124e+05,6.614694043485096486e+00,1.000000000000000000e+00,1.000000000000000000e+00
