Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
2.111317793850155056e+02,4.974290694737204532e-02,1.014456049137071991e+00,0.000000000000000000e+00,6.813584671606523625e+04,7.154331811406025921e+00,1.000000000000000000e+00,1.000000000000000000e+00
