Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.183904550217029737e+03,4.993349057031581939e-02,5.160563163393852015e+00,0.000000000000000000e+00,1.759142825482960790e+06,3.891165512580253782e+00,1.000000000000000000e+00,1.000000000000000000e+00
