MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean
-368.74280829772414,91.1256908005248,-17.313992155704746,33.78244813190487,12.318562708067002,36.948923664280834,-9.636173451442414,16.957417738754472,29.439056967190787,20.277018825707255,3.352413235521093,10.611805366022343,-0.24505077643041118,4377.328922278495,4611.829411432751,9028.284914712154,0.044267015924840086,0.016909290105104446,3.119338045594114e-06,0.0009392867254496476,1.3747187361269014e-05,0.00782075299747475,1.1458054987213338e-05,0.003937513526021407,-1.2621954059781239e-05,0.05394672262049245,0.01989317685365677,0.02501668408513069
