MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean
-192.83407631297024,91.1394877211862,-17.315483515282484,33.77675619481071,12.320490290836121,36.95327601156885,-9.641584816022212,16.958613552782296,29.441159989455308,20.27550458975028,3.3512099745437083,10.614027803496043,-0.24562541780243682,4376.787864539747,4611.463885787039,9027.435367803839,0.044267015924840086,0.10129932314157486,1.8674737260977465e-05,0.005623876799284625,8.235715677808449e-05,0.04684559771430295,6.853541545088046e-05,0.023580062476479504,-7.534802453358492e-05,0.32319615341220215,0.0990973487496376,0.1274833381175995
