Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
2.465031411990228207e+03,1.190455315489214183e-01,1.339068868682770308e+01,0.000000000000000000e+00,1.184421812389569543e+07,3.200863919747674924e+00,1.000000000000000000e+00,1.000000000000000000e+00
