Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
9.328114890787764679e+00,5.862613633600995133e-02,2.724668165330624281e-01,0.000000000000000000e+00,5.130368622549788597e+03,8.713869961830093658e+00,1.000000000000000000e+00,7.500000000000000000e+01
