Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
3.937408025599053758e+02,7.330309076284141634e-02,3.062123113848711498e+00,0.000000000000000000e+00,6.196698228878729278e+05,5.274987868541003877e+00,1.000000000000000000e+00,1.000000000000000000e+00
