Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.486868142164758865e+03,1.020469747665406351e-01,7.277282002517259762e+00,0.000000000000000000e+00,3.498565790428093635e+06,4.225861526626006892e+00,2.000000000000000000e+00,2.000000000000000000e+00
