Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.333349181013236830e+03,1.125638158241878822e-01,6.943709752953818537e+00,0.000000000000000000e+00,3.185396360240875278e+06,4.421221397519959240e+00,1.000000000000000000e+00,1.000000000000000000e+00
