Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
6.795133938120530459e+00,3.114164150097945005e-02,1.402338928783368188e-01,0.000000000000000000e+00,1.362944004095244964e+03,8.792123871206037222e+00,1.000000000000000000e+00,1.000000000000000000e+00
