Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
5.965958267512203292e+02,4.355902125614730114e-02,3.560359444329492362e+00,0.000000000000000000e+00,8.373729710177908419e+05,3.589115816750663157e+00,1.000000000000000000e+00,1.000000000000000000e+00
