Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.055564137441566800e+03,4.327047356864965194e-02,5.133988837609760658e+00,0.000000000000000000e+00,1.741032731398786418e+06,2.569698269273561486e+00,1.000000000000000000e+00,1.000000000000000000e+00
