Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
2.208142339070485377e+03,1.213715942747496668e-01,1.103292550606997757e+01,0.000000000000000000e+00,8.040816903539523482e+06,3.398088623569601729e+00,1.000000000000000000e+00,1.000000000000000000e+00
