Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
3.079047984929049164e+01,2.811244817027454268e-02,2.532905103184712181e-01,0.000000000000000000e+00,4.289644268953799838e+03,7.979531438870929527e+00,0.000000000000000000e+00,1.000000000000000000e+00
