Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
8.050683434375388003e+01,2.671861668817956600e-02,5.715259329144777301e-01,0.000000000000000000e+00,2.162152168016570431e+04,6.215490181730512376e+00,4.000000000000000000e+00,4.000000000000000000e+00
