Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
8.952525514844502368e+02,5.844308527327168185e-02,4.526132309750684257e+00,0.000000000000000000e+00,1.353297067627331475e+06,4.866241695756393426e+00,1.000000000000000000e+00,1.000000000000000000e+00
