Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.984543022298068138e+02,3.625000898447418990e-02,1.715107950652608571e+00,0.000000000000000000e+00,1.943762193637804885e+05,4.673240679725300772e+00,1.000000000000000000e+00,3.000000000000000000e+00
