Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.291131487037437786e+01,3.219667901455279535e-02,2.073968933933225955e-01,0.000000000000000000e+00,2.909464891677555443e+03,8.307220555587665700e+00,1.000000000000000000e+00,6.800000000000000000e+01
