Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
3.421211322613120132e+01,3.499814015306677850e-02,4.050122114122043926e-01,0.000000000000000000e+00,1.091524196797289005e+04,7.801464018673684997e+00,1.000000000000000000e+00,6.500000000000000000e+01
