Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.172555402172378649e+02,4.729188529352600090e-02,8.002068820221343026e-01,0.000000000000000000e+00,4.244094585695938440e+04,7.322092066696282764e+00,0.000000000000000000e+00,1.000000000000000000e+00
