Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
2.913017692273877401e+03,9.562753570248186397e-02,1.231177130539611753e+01,0.000000000000000000e+00,1.001229243593714386e+07,1.974919316628489296e+00,1.000000000000000000e+00,1.000000000000000000e+00
