Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
6.817243753102252413e+01,2.087697926344344798e-02,3.432977041825769349e-01,0.000000000000000000e+00,7.812880858308876668e+03,7.698760815081976183e+00,0.000000000000000000e+00,0.000000000000000000e+00
