Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
2.041298136777252026e+01,1.480901829247917995e-02,1.644937697025505852e-01,0.000000000000000000e+00,1.801652079244413699e+03,7.866647918869560385e+00,1.000000000000000000e+00,2.000000000000000000e+00
