Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
5.060002808413902358e+02,2.400374700342418691e-02,2.522748675580755773e+00,0.000000000000000000e+00,4.203911229769084021e+05,2.665735448219725079e+00,1.000000000000000000e+00,1.000000000000000000e+00
