Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
6.836076115765799841e+02,5.589940905614818739e-02,4.044254874492454022e+00,0.000000000000000000e+00,1.080503664419516455e+06,3.472727318472143665e+00,1.000000000000000000e+00,1.000000000000000000e+00
