MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean
-253.79091272472718,149.56186454176685,-16.9818685126519,24.579181078743687,2.6741686678538175,45.85172239713011,-10.700007191595153,15.766591778814561,9.655208803390577,6.159985991181227,-2.6201575464683438,14.366880021630449,-7.7702074768332166,2913.3799534978248,3898.605640627323,6522.3714019189765,0.028179762460021324,0.05542078986763954,-8.374581257361485e-06,0.0020261143510842614,4.053488899262645e-05,0.04103463593094733,0.00013107206356302356,0.04462158904611194,9.107904486510256e-05,0.16452593905062599,0.055085208266973495,0.07209911942481995
