Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.187961302011075986e+03,6.852344513720906582e-02,5.526980564738924961e+00,0.000000000000000000e+00,2.017942893556979718e+06,3.795716137817782165e+00,1.000000000000000000e+00,1.000000000000000000e+00
