Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.235970508082687047e+03,1.541370783371542319e-01,6.078957177979836146e+00,0.000000000000000000e+00,2.442325484753559809e+06,5.578457640690708708e+00,1.000000000000000000e+00,1.000000000000000000e+00
