Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
9.464783466481292180e+02,7.840941512272832370e-02,5.992389420776259357e+00,0.000000000000000000e+00,2.372141843507658225e+06,3.640412834292081623e+00,1.000000000000000000e+00,3.000000000000000000e+00
