Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
3.079934499172703454e+03,7.580270165811306415e-02,1.218049563517877409e+01,0.000000000000000000e+00,9.799704658678844571e+06,2.381762112990574387e+00,1.000000000000000000e+00,1.000000000000000000e+00
