Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
4.306843742239852872e+02,2.713304315839710004e-02,1.999300271360019865e+00,0.000000000000000000e+00,2.640597922391022439e+05,4.461165054782922468e+00,1.000000000000000000e+00,1.000000000000000000e+00
