Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
5.584769870620253869e+02,5.152301873204372801e-02,2.951820450253890726e+00,0.000000000000000000e+00,5.756763861027666135e+05,4.794172732288984662e+00,1.000000000000000000e+00,1.000000000000000000e+00
