Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.784024194903617229e+02,2.381004399109268657e-02,1.149548371133398472e+00,0.000000000000000000e+00,8.731865219125300064e+04,4.540446086034624962e+00,1.000000000000000000e+00,1.000000000000000000e+00
