Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
2.551258152472339589e+03,1.336528771173751684e-01,1.266017288289085663e+01,0.000000000000000000e+00,1.058751206825758144e+07,2.879950026173473621e+00,1.000000000000000000e+00,1.000000000000000000e+00
