Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2
1.626100730296625670e+03,8.960239973807496150e-02,7.051976525537685170e+00,0.000000000000000000e+00,3.285171681120874360e+06,4.221390644840114170e+00,1.000000000000000000e+00,1.000000000000000000e+00
