File name,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean,Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2,Unnamed: 38,Max.1,Mean.1,Std.1,Median.1,Energy.1,Entropy.1,MaxFreq1.1,MaxFreq2.1,Bispectrum Matrix,source_file
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.30632104066115,0.05300273146234995,0.96268857629236,0.0,61397.73592541339,7.335232209040519,0.0,1.0,,,,,,,,,,,62h_denoised_bispectrum_features.csv
,healthy,-60.97599253440312,120.08852192988454,-23.02543433954951,28.962070297427907,-21.829519055014263,28.02422122604929,-9.16348143755934,11.197737131340482,0.8426205663987347,12.912627729295,-12.774548045425568,12.199595104233088,-3.8440388339377822,4353.009980033201,4684.305314085553,9273.35421108742,0.0612537896455223,0.1529508531093597,3.184554151918596e-05,0.0106690869265844,-7.848569678494122e-05,0.0813213459993101,-0.0006371963744121,0.0702511604411789,0.0006455776399719,0.4153530851680979,0.1523050516843795,0.1908666044473648,,,,,,,,,,,,,,,,,,,62h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0383191153160843,63h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.8819022573548,0.04820336136931428,1.6583178841700223,0.0,181789.4215010404,7.037410296930863,0.0,1.0,,,,,,,,,,,63h_denoised_bispectrum_features.csv
,healthy,-66.43613097383499,115.11527531889482,-24.17894837233975,26.460943604329948,-19.69192041801889,28.50620344687844,-9.917113955858223,10.364701319207342,3.245786837506441,12.840984450834924,-11.15430622153197,12.895648529608362,-1.0300123560316388,4469.806134278592,4730.934543229007,9530.816897654584,0.0607040828224946,0.1485049426555633,-1.3776425044606706e-05,0.0109744977457855,0.000333365710691,0.0784882508972015,-0.0006860993863899,0.0648715264089209,0.0024522039242271,0.4150818641937552,0.1476796567440033,0.186508223414421,,,,,,,,,,,,,,,,,,,63h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023884364746366505,64h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.34035938685562,0.03421225920377541,0.41095928791244635,0.0,11232.161832822929,7.579285371189218,1.0,1.0,,,,,,,,,,,64h_denoised_bispectrum_features.csv
,healthy,-74.34162559243612,119.66891878617471,-23.44728366958529,26.25219158365169,-21.660815365280666,25.880044536628727,-13.417956968515515,9.054657946234324,2.454661653722232,13.440974404862938,-11.609583937628198,12.652649443415209,-3.063709296092161,4328.412447356577,4698.148463222152,9308.535447761196,0.0582595532382729,0.1406896263360977,1.7614609091715915e-05,0.0092598156378863,-9.214068124937092e-05,0.0688000107741688,0.0002180483161797,0.0564933306494313,0.0033485542251754,0.3898129913306546,0.140168160200119,0.1772947460412979,,,,,,,,,,,,,,,,,,,64h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021062792380927942,65h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.24664746413043,0.03135659056738511,0.638879372185742,0.0,27023.954160757097,6.816574866835446,1.0,5.0,,,,,,,,,,,65h_denoised_bispectrum_features.csv
,healthy,-83.91539270102307,128.22634066009556,-18.708011891897595,24.881372228498243,-24.246265542589576,23.92984196901142,-13.236850747652504,7.658169937862272,0.7336589841021658,11.7821154684112,-12.486300740367035,11.751515771326256,-4.092053328958418,4101.407011933495,4636.093642182585,8966.41791044776,0.0569009028518123,0.1296497881412506,-7.084190372980285e-06,0.0099603795223732,3.177773842111082e-05,0.0575923551787781,0.0004652946914003,0.047492914401353,-0.0001314034577368,0.3628942906706798,0.1292605996131897,0.1630337238311767,,,,,,,,,,,,,,,,,,,65h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031831613807604874,66h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.41298136777252,0.01480901829247918,0.16449376970255059,0.0,1801.6520792444137,7.86664791886956,1.0,2.0,,,,,,,,,,,66h_denoised_bispectrum_features.csv
,healthy,-99.77020255758067,116.80958595215496,-18.70697892051804,26.969249857036715,-16.676859945217387,27.349786447404,-6.823176887976323,10.408434583349989,5.24940011449112,13.429980139137989,-10.428763567773686,11.876790433242888,-1.7904302374748018,4434.748054030588,4848.920274058877,9601.329291044776,0.0559472448027718,0.1101206317543983,1.1045278737096548e-05,0.0110578283821854,-5.209895814846648e-06,0.0534683622905431,0.0003805840246524,0.0462723154581909,0.0024743892435909,0.3039694058554107,0.1093243286013603,0.1385919600725174,,,,,,,,,,,,,,,,,,,66h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030498785417978423,67h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.28184007736985,0.02261994697944342,0.4114492058067099,0.0,11215.259626818512,7.669676108673701,0.0,1.0,,,,,,,,,,,67h_denoised_bispectrum_features.csv
,healthy,-91.80308365929612,114.53270332102252,-21.14930101939488,27.211599946576587,-17.1734453368148,28.404664775148408,-7.327570942645122,11.1233294736457,4.295494784944192,12.546944042659646,-10.7268943369255,11.20860740785974,-0.6100508061420881,4435.782859121876,4785.039629566447,9550.256529850749,0.0546135810900852,0.1276217699050903,8.133536404613793e-06,0.0107407033482829,5.602976454996688e-05,0.0606109270552141,-0.0001394736853539,0.0532273318523492,0.0009500152718636,0.3636755253510162,0.1267717480659485,0.161608338356018,,,,,,,,,,,,,,,,,,,67h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013585420781274263,68h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.25554021723786,0.047291885293526,0.8002068820221342,0.0,42440.94585695938,7.322092066696282,0.0,1.0,,,,,,,,,,,68h_denoised_bispectrum_features.csv
,healthy,-95.25879836335984,69.82538175865395,-21.947477370528052,43.947088194573176,-32.3191700778284,48.29527793476156,-6.800462769075104,12.740459770622772,-0.5831557870444967,27.609343660426777,-2.6015319336008877,30.99085447922109,-0.0209564580812086,6312.312099653105,4957.899061566802,11841.484541577824,0.0772754530916844,0.1315060704946518,-7.61056940819255e-06,0.0033053183773323,0.0001889679183749,0.1268557387196457,0.0003101454621135,0.0619048874092068,-0.0011240300480037,0.330784600513697,0.1305646151304245,0.1611618399620056,,,,,,,,,,,,,,,,,,,68h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001482169784947861,69h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.04527262699874,0.05547971390939514,0.7190844071329797,0.0,34356.07315243762,7.542926863739818,1.0,73.0,,,,,,,,,,,69h_denoised_bispectrum_features.csv
,healthy,-93.48577913823028,59.47841050983614,-18.4009042615657,42.03711633688124,-31.52371697340418,41.55565000277183,-6.759489237498442,7.33434001370642,2.4658092445563717,25.18345997093424,-2.819636625993834,27.523873467657364,2.1535990008107984,6747.370038438298,4983.136218840943,12259.461620469085,0.0841530350479744,0.1210130006074905,9.514130677641792e-06,0.004552203975798,-0.0004666246132073,0.1366594505304424,0.0006927192925981,0.0703689911204699,-0.0029243273653505,0.2805802315861848,0.1198675110936164,0.1453114002943039,,,,,,,,,,,,,,,,,,,69h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028639676469817315,70h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.32346764455903,0.07027150653911947,0.8262442603933214,0.0,45416.45898809689,7.739482711623034,1.0,82.0,,,,,,,,,,,70h_denoised_bispectrum_features.csv
,healthy,-85.28038676730434,56.54777294624224,-17.975147071144285,42.289814605847965,-31.16370710174018,39.41606097138448,-6.796077067325484,4.523808325167446,0.8614325465437156,24.912767333249416,-2.724657817862898,25.968924150120728,3.1237389373729902,6866.173481244116,4959.964418597789,12319.379664179103,0.0910045892190831,0.1209675669670105,4.048035469003845e-05,0.006053163251478,-8.300187712169449e-05,0.1464518308618443,0.0003842046104233,0.0811515063928502,-0.0039891994783748,0.2642529820825353,0.1200568377971649,0.1420916616916656,,,,,,,,,,,,,,,,,,,70h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017172560521197396,71h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66772378237239,0.04286128391407459,0.5301991348876112,0.0,18688.446473828477,7.606648954148087,1.0,73.0,,,,,,,,,,,71h_denoised_bispectrum_features.csv
,healthy,-101.14491418873682,57.22611281311686,-18.38339092005283,43.71998476456792,-31.33211418677765,41.57582085745001,-4.008550996566552,8.899142391773198,3.278855464364432,28.142997528497013,-2.3137103766957408,26.84977682292605,2.1290251568346004,6776.947835524563,4962.758357531405,12229.92737206823,0.0879759961353944,0.1113968193531036,-8.477042432561671e-06,0.0043102405679256,-0.0002024678473542,0.1268509551060307,-0.0002274354513994,0.0719980667851609,-0.0036792008945962,0.2546537705373801,0.1105057075619697,0.1334095150232315,,,,,,,,,,,,,,,,,,,71h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002039717056647641,72h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.75664626470477,0.047081639402320914,0.627826263139353,0.0,26180.66757449342,7.543869092273269,1.0,73.0,,,,,,,,,,,72h_denoised_bispectrum_features.csv
,healthy,-99.25284884229004,57.87724479187994,-17.85990692471591,43.44914533769378,-31.13171505839837,40.30368894040849,-3.0387893629394616,7.888157963814007,3.547601640900428,27.43095668719265,-2.6881835252261426,26.69708352982017,2.0905566623728804,6742.7710640820005,4960.249444411738,12161.763726012794,0.0901300556369936,0.1136277616024017,-1.1548529888276092e-05,0.0043320404171666,-0.0002408801463655,0.1289384599924184,0.0011471551665364,0.0768667920051016,-0.0036439359959892,0.2614600778770325,0.1125016584992408,0.1358235478401184,,,,,,,,,,,,,,,,,,,72h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004478818947592227,73h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.221956188099,0.07480698936671352,1.17980437155947,0.0,92305.75228099016,7.379944748502125,1.0,73.0,,,,,,,,,,,73h_denoised_bispectrum_features.csv
,healthy,-93.63822964957596,55.18578015749407,-15.999833956392468,45.44409378562872,-29.54455646335281,40.623499113376894,-1.2410135639867437,7.051811547981712,4.356365381503313,27.49136974180845,-3.5355145523611813,27.32541829650168,2.281668710128273,6826.452489221592,4956.591721244388,12225.079957356076,0.091216975946162,0.1262358129024505,2.127303913013319e-06,0.0057249852983889,0.0003169989386068,0.1538218337594801,-0.000537251637377,0.0920669645380879,-0.0032412848449877,0.2778132069630809,0.1248481050133705,0.1478978097438812,,,,,,,,,,,,,,,,,,,73h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005817748091205415,74h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.38273274019258,0.06832796151885616,1.0306853448161353,0.0,70473.02743123594,7.44237922160976,1.0,73.0,,,,,,,,,,,74h_denoised_bispectrum_features.csv
,healthy,-96.63865741091858,52.63158627222785,-15.97040894619536,45.76512407013332,-28.24549408885047,39.58978898456213,-0.5341450305008301,7.283781581276858,6.530335831216426,27.928946027805637,-3.0014770222268083,27.6897469117961,3.1443486915396672,6855.107684766228,4955.945162585321,12207.089552238804,0.0897500499733475,0.1264844685792923,1.122503386005436e-05,0.0074717943650098,3.832302280096804e-05,0.1568978591604486,-0.0005618537580065,0.0933311496067318,-0.0030202498261814,0.2728893013390955,0.1247803717851638,0.1479740440845489,,,,,,,,,,,,,,,,,,,74h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020451536607954336,75h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.956343528449,0.05001166374100078,0.7330437691139824,0.0,35656.83890286385,7.462822748112163,1.0,73.0,,,,,,,,,,,75h_denoised_bispectrum_features.csv
,healthy,-108.46921019959738,48.51059351658223,-17.143862800110494,43.18413433589158,-29.02983512029524,38.40219892732894,-0.4748974942589832,6.017477627067932,6.535030091011169,27.73529280091409,-2.1039814276801927,26.4574842028733,4.54177745526551,6966.71790903176,4955.297876032846,12328.075026652452,0.0923163895922174,0.1111108884215354,1.4675737835010011e-05,0.0074157926527125,9.643119255710049e-05,0.1394348150364127,-0.0012397372776822,0.0853227714019699,-0.0023247409897115,0.2392509294198148,0.1093813478946685,0.1287784129381179,,,,,,,,,,,,,,,,,,,75h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00365563644764174,76h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.32905901985268,0.047870904154226256,0.858163160500013,0.0,48792.7498573,7.179697388811082,0.0,1.0,,,,,,,,,,,76h_denoised_bispectrum_features.csv
,healthy,-113.32635988922374,52.71980268561824,-12.408563668516232,47.28132277752409,-24.906569529431383,41.14412960146977,3.553302546462499,8.388128365882363,8.315499815358129,28.752510593257533,-0.0141386919034572,27.388200754382208,5.881325246114014,6441.6178746990245,5078.897461601107,11814.848747334754,0.0624739722148187,0.1567754000425338,1.956162197656504e-05,0.0073180611622914,0.0003008747230898,0.1262531652705406,1.5062228203323089e-06,0.0764000789807604,-0.002881767859308,0.4151846542815246,0.1548756659030914,0.2005680948495865,,,,,,,,,,,,,,,,,,,76h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027416128742455588,77h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.21008752595566,0.07695365451304832,2.2593106505176377,0.0,337537.23762957664,6.7632248365972965,1.0,1.0,,,,,,,,,,,77h_denoised_bispectrum_features.csv
,healthy,-106.90498594858232,46.760988989836896,-13.572807928915104,45.735194666515305,-26.104176425227763,40.2941741006144,1.0669960636846283,5.653575072970249,7.272223863848402,26.248592397965755,-2.6076445812076874,24.563329052727184,3.428787268019277,7022.399379757128,4968.146084974973,12399.037180170577,0.0917541894323027,0.1189304366707801,1.0979927704091769e-05,0.0086330952623602,-0.0001080172927634,0.1457123615839569,-0.0008600572176296,0.0856600069042357,-0.003046822009754,0.2765325293114916,0.1173086687922477,0.1388841867446899,,,,,,,,,,,,,,,,,,,77h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006302450698058817,78h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36785931493912,0.036579198038014536,0.4255097848765348,0.0,12047.114007938411,7.7664294792011646,1.0,1.0,,,,,,,,,,,78h_denoised_bispectrum_features.csv
,healthy,-117.95009594980324,44.52749202855077,-13.900620544610534,43.93199105967094,-27.462769132199515,38.52512688969623,1.1362240314663947,3.754878300278029,6.644847765506285,25.12940047209789,-3.0516302802038293,24.56131347218331,3.2057944029973577,7179.775414164278,4925.6335744362605,12505.830223880595,0.0997093216950959,0.0986430421471595,2.649178071867175e-05,0.0084994152578025,0.0002461297528366,0.1353860848662356,-0.0003140547574818,0.0814658933004244,-0.0020063093463242,0.1982306895438205,0.0968990102410316,0.1106404587626457,,,,,,,,,,,,,,,,,,,78h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00038792657923450354,79h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.701341786722537,0.03199656509434211,0.2570503389764095,0.0,4431.7991926080895,8.05362738439588,1.0,72.0,,,,,,,,,,,79h_denoised_bispectrum_features.csv
,healthy,-118.00243947733352,48.66751240978456,-9.477814187673609,46.95138825775334,-24.45075845277609,37.81979598584535,2.7893090331239003,3.37157333031406,8.639031026620541,24.937060390799427,-4.463430600340649,21.47078913734733,1.1793075056488151,7019.954732825847,4976.818320555718,12306.036780383796,0.0941310467750533,0.0994907766580581,1.12981858482241e-05,0.0085368541611434,7.521048031520474e-05,0.1318143394947516,-0.0006756551855108,0.0830261910873085,-0.0019536520736105,0.2012427836529937,0.0977806448936462,0.1126208305358886,,,,,,,,,,,,,,,,,,,79h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018675713059423657,80h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.413000917178046,0.05261597682618502,0.581205793953039,0.0,22494.21651435025,7.798262379820211,1.0,73.0,,,,,,,,,,,80h_denoised_bispectrum_features.csv
,healthy,-106.37896192019028,48.46364654875973,-13.390510859062209,46.56797763097002,-27.329043766032957,36.27328328375541,-0.2515574523034982,3.615883410852351,6.572517919177058,24.669100269531768,-6.586258924221496,21.63918544157007,0.5596768898825956,7082.892203844345,4911.866765060261,12366.554504264392,0.1015749933368869,0.1058800667524337,1.1463022753431257e-05,0.0088727595530903,0.0002705140273659,0.1488800027504109,-0.0001502471734411,0.095967213287698,-0.0025509913126243,0.1990836559396767,0.1036483496427536,0.1164895296096801,,,,,,,,,,,,,,,,,,,80h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003423411917113368,81h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.94112931446952,0.06490397497333955,0.7585300212343364,0.0,38280.700494987774,7.834104827533346,1.0,73.0,,,,,,,,,,,81h_denoised_bispectrum_features.csv
,healthy,-99.20743417784942,51.3386949022844,-11.006978675379294,46.4882466824931,-25.88546005542454,37.15500055751188,-0.8559561131136892,2.513029708473414,6.485251621664098,23.621851409418408,-6.553359848185713,20.960085953624915,0.3259728942588393,7013.171135442313,4946.164859346328,12275.752931769724,0.0974313699360341,0.1149290353059768,8.504378528355098e-06,0.0106682704674476,0.0005355949844165,0.16002834382017,-0.0016228549572842,0.0993444218074932,-0.0027056456495845,0.2200100014890569,0.1128747835755348,0.1279541999101638,,,,,,,,,,,,,,,,,,,81h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004100829575022369,82h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.00885047750883,0.03733535474098148,0.3496835514871169,0.0,8168.445936252173,7.930639893258158,1.0,73.0,,,,,,,,,,,82h_denoised_bispectrum_features.csv
,healthy,-117.2575096445632,47.061245346241286,-13.450628356699651,44.80286413281983,-27.31450148812413,36.25208834424713,-0.9839505299572188,3.7644204543121305,8.15153109210297,25.087669427873116,-5.399197298131868,21.09787966240946,0.7314554065498199,7157.747819394892,4912.147521623991,12480.393789978678,0.103891466218017,0.0942039713263511,8.404090450422972e-06,0.0079245532970003,0.0002274002791734,0.1359239989157656,-0.0002610351728733,0.083849551088732,-0.0021408608929557,0.1775351099232679,0.0920548439025878,0.1024720445275306,,,,,,,,,,,,,,,,,,,82h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018178061153078812,83h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41825675799547,0.03994155745910998,0.4407671387677109,0.0,12937.083588495296,7.8738671599817,1.0,73.0,,,,,,,,,,,83h_denoised_bispectrum_features.csv
,healthy,-117.92940684350616,44.07713303386622,-12.411166373230936,45.93808697935063,-26.6775903248403,37.87247453551566,1.242509937286196,4.6807622050131314,9.228121541649497,25.931450285988586,-4.647627257487963,22.42267423608813,1.7829841012664922,7215.768526039815,4906.415013303767,12480.993470149251,0.1023568680037313,0.0973484143614769,7.959864577876519e-06,0.0097365972257635,8.574838479557612e-05,0.1424864894302906,0.0001755094896001,0.086668895758865,-0.0025732689011177,0.1741372958695665,0.095051109790802,0.1053101047873497,,,,,,,,,,,,,,,,,,,83h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020521476523133924,84h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.2609546148231,0.024746445973261512,1.423946951971862,0.0,133963.04599692763,5.687130735991735,1.0,1.0,,,,,,,,,,,84h_denoised_bispectrum_features.csv
,healthy,-149.88576335059028,52.67714037088107,-7.588101629306212,50.81789050731223,-20.866016295740483,40.85580376761279,3.138372349407737,7.09049087932357,11.213782430448829,27.22195495641273,-4.102179274298095,22.575356840997447,2.9942156063373617,6538.371826552667,5037.786694950027,11937.733208955224,0.0752026002798507,0.1031200364232063,-3.494454956022915e-05,0.0050041620393926,-0.000112267017096,0.0905544480098763,-0.0008115048005345,0.0572162927345628,-0.0022426088890118,0.2987171167173295,0.1019184961915016,0.127312570810318,,,,,,,,,,,,,,,,,,,84h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01155872222405197,85h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.43646382205533,0.0426423677600254,0.5437340375380063,0.0,19647.27074564735,7.777278924023546,1.0,1.0,,,,,,,,,,,85h_denoised_bispectrum_features.csv
,healthy,-108.33609886111071,49.30244389354914,-8.518407301572529,47.36272942101901,-23.3647033829812,36.40874981933999,0.6313918585789341,2.7472500257437336,9.453595016463726,23.89363668614301,-5.871475031285588,20.07462752132537,2.7157178550848964,7044.774039461333,4988.049004192364,12379.44762793177,0.0942518156982942,0.1071907877922058,-3.192850691007627e-05,0.0090660600306826,-0.0003422288099869,0.1420144532389644,0.0004975760712996,0.0914128641006066,-0.0029793804114155,0.2190469222097533,0.1052242442965507,0.1204690858721733,,,,,,,,,,,,,,,,,,,85h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0098845679061552,86h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.6738349114933,0.04664799551048746,1.3711432998318,0.0,124318.08724370351,6.800836567282014,1.0,1.0,,,,,,,,,,,86h_denoised_bispectrum_features.csv
,healthy,-117.62443803384296,58.37527110894184,-4.300492284950381,51.38303030285907,-22.89726417113771,39.68996883631822,2.9274428556114462,5.516097388090224,8.006384513141574,22.77211021133294,-8.497566874943809,20.31749216295999,0.943109436649806,6511.347042981044,5052.630374134094,11853.328224946696,0.0752994236407249,0.1248431578278541,1.6368871487979532e-05,0.0072269757584234,-5.0470272449651845e-05,0.1225833198260066,0.0007671967195656,0.0786126531110524,-0.0021640649257401,0.3205147899995323,0.1232503578066825,0.1515708565711975,,,,,,,,,,,,,,,,,,,86h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020405859426063694,87h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.9872619711252,0.030825300201410305,0.8254601130748973,0.0,45067.517824341616,7.291084757422136,1.0,1.0,,,,,,,,,,,87h_denoised_bispectrum_features.csv
,healthy,-118.14864495750766,56.70014923087877,-5.776773257335679,51.20214500370875,-23.47969672811297,38.82339984995232,2.243907393101213,5.051173837363881,6.993961544800954,22.73603511220169,-9.22670438066612,19.15428667103095,2.01908782129794,6592.235001553408,5041.068537177194,11939.132462686568,0.0827381646455223,0.1142710074782371,-3.691571118955984e-06,0.0063748114618219,3.173593335176725e-06,0.1181972260925845,1.5880116207284843e-05,0.0755839874958131,-0.0011321022812176,0.281280843062922,0.1129458621144294,0.1376316249370575,,,,,,,,,,,,,,,,,,,87h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005322826828761448,88h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.712390122477556,0.028946369653096556,0.2411900536026208,0.0,3897.5867781926754,8.012162451880984,0.0,74.0,,,,,,,,,,,88h_denoised_bispectrum_features.csv
,healthy,-122.4192172382451,50.796986320571285,-10.303038998781629,46.87582909568744,-27.961505727906257,36.006027528891465,0.492164738232537,4.404480615696853,5.73745600349276,22.84644903963823,-7.479502673480923,19.340245572793407,1.492579418325182,7001.352726154123,4944.369331087494,12324.476945628998,0.1013011810367803,0.0920150429010391,1.214791309859075e-05,0.0082640242727391,-0.000106125418758,0.1231414891452617,-0.000677554527596,0.0756686635011363,-0.0018075854037209,0.1910667224601097,0.0901505798101425,0.1038278490304946,,,,,,,,,,,,,,,,,,,88h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002051012357960659,89h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.08665743743453,0.03090124175725032,0.2400126277128115,0.0,3867.8920679093967,8.119137461001175,1.0,1.0,,,,,,,,,,,89h_denoised_bispectrum_features.csv
,healthy,-113.32045963665354,54.56041301998801,-6.734870228859577,48.93059031777922,-24.272431167410165,37.38887100634761,3.3490133149634325,4.145941853639514,5.672378026385562,21.57312338536956,-7.828943807839121,18.539179229168088,2.435061662592191,6763.868225121559,5019.670614533203,12098.147654584222,0.0905652402052238,0.105544663965702,2.427055605770548e-05,0.0085611978132191,0.0002070818382735,0.1265732403424919,0.0001279341177313,0.0806556165243262,-0.002423260944113,0.2336282925178524,0.1040314435958862,0.1240100711584091,,,,,,,,,,,,,,,,,,,89h_denoised_engine_features.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010544080289648657,90h_denoised_bispectrum.csv
,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.087731372584201,0.03653192247882778,0.16511455253290316,0.0,1888.829462441324,8.643171664935839,79.0,79.0,,,,,,,,,,,90h_denoised_bispectrum_features.csv
