MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean
-35.40820006706923,125.0262105939619,-45.082175307339746,26.423557844040776,-5.1030908303454545,12.056174528176387,3.5708792916329593,12.339909457213873,-3.620954496572471,11.016000713709913,-10.93854248840915,11.272125375222686,-4.7578191957985,3891.0492542889147,4220.769338770179,7492.998543432203,0.0720928644729873,0.18673935532569885,-2.2683049881764004e-06,0.01747216796095082,-0.0001395595829729738,0.05672710592583058,0.0007271042804044576,0.16007202462792616,0.00013920107915635658,0.5016946963030606,0.18640297651290894,0.23336543142795563
