MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean
-25.588036088712478,126.64557724096623,-42.98804299873404,26.9670286581591,-4.39486158860249,12.514557320610374,3.2288857920522367,12.663396838237537,-3.7484970186245956,10.710448930754389,-11.481146916320546,11.478704127737037,-4.117083277318029,3848.431890508201,4237.396301151801,7541.88829787234,0.06942424368351063,0.20738498866558075,-1.3802072452094865e-05,0.015008056124719536,-0.00011266584541737178,0.06329552437381539,0.0014250847304876583,0.17080730043016776,-0.0011024354480242762,0.557955908414523,0.20736390352249146,0.26041895151138306
