envelope_mean,envelope_std,envelope_variance,envelope_skewness,envelope_kurtosis,envelope_median,envelope_min,envelope_max,envelope_range,envelope_p25,envelope_p75,envelope_p90,envelope_p95,peak_count,peak_mean_height,peak_max_height,peak_std_height,mean_rate_of_change,std_rate_of_change,max_rate_of_change,dominant_freq,dominant_freq_magnitude,energy_0_5Hz,energy_5_10Hz,energy_10_20Hz,envelope_rms,zero_crossing_rate,filename,filepath,duration,sample_rate,label,label_name
0.5101356979455989,0.23746020836866819,0.05638735055849132,0.3754108082444932,-0.6728418365736584,0.4345877545629137,0.0,1.0,1.0,0.3557874456592999,0.6984549663905959,0.8871123106530437,0.9454188096046534,6.0,0.9437806566982649,1.0,0.08818372991184208,3.230172605623295e-05,3.4511442856824355e-05,0.00015669583538785448,0.1999991666701389,0.20672980623013365,2.2258688733307825,0.08554258299434735,0.028681898081666657,0.5626951047209622,4.1666493056278935e-05,s-2.wav,.\s-2.wav,5.000020833333333,48000,0,Healthy
0.503373132587894,0.2618601937674028,0.06857076107990176,0.028620284500281444,-1.022170693874449,0.51735082999212,0.0,1.0,1.0,0.27975853835680253,0.7029359723319752,0.8746106741859501,0.9363719949825992,14.0,0.812504489581701,1.0,0.14015316792262567,6.780868694387126e-05,5.447209223702672e-05,0.0002359912507673423,3.138244275396319,0.1935027271997186,2.546776567890385,0.2671163868059428,0.17001244005523553,0.5674110253522143,0.00010383896499473114,sound-1.wav,.\sound-1.wav,5.417041666666667,48000,0,Healthy
0.7658577019452346,0.20330613628047037,0.041333385049293195,-2.933468080973311,7.578622019439434,0.8184178278161761,0.0,1.0,1.0,0.7818083556689777,0.8496104181373013,0.8802553414347838,0.9022741779307506,15.0,0.9080953541683852,1.0,0.04640645622343969,2.6274043084263865e-05,2.182425347471455e-05,0.00019775601670568577,0.10158601160620184,0.11784809173295464,2.7872561005564616,0.19498079651477823,0.03526340430528145,0.7923833697637331,8.465500967183486e-05,test.wav,.\test.wav,9.843875,48000,0,Healthy
0.6194204791149732,0.20044403716503642,0.0401778120350185,-1.39933548515024,2.198175910812993,0.6471108649404453,0.0,1.0,1.0,0.5263199951152667,0.7673013341298263,0.8249469348368913,0.8514487573032549,81.0,0.8367278655354916,1.0,0.047060436853639726,6.002667839621298e-05,3.5908541848319206e-05,0.00018214347335249181,4.622163528082184,0.098297671297235,3.0675074797158683,0.26712824288559656,0.027183765614633103,0.6510449615672036,0.00016719364410187383,test_new.wav,.\test_new.wav,19.68775,48000,0,Healthy
0.5049968904178769,0.12879132800392407,0.016587206169014355,0.4283379612005714,-0.024277624773834106,0.4910495306993374,0.0,1.0,1.0,0.40395047892452435,0.6020218776676265,0.6746582164881948,0.7351733092794123,16.0,0.6809066038983606,1.0,0.12912095918466307,1.1389995716156312e-05,1.273630089019128e-05,0.0001722902302837559,0.08472078324364109,0.09323798029589847,2.418093969420565,0.21395321163004855,0.12868687096311157,0.5211612663089416,3.3535310033941265e-05,toyota_knock.wav,.\toyota_knock.wav,35.4104375,48000,1,Unhealthy
0.5047962952818242,0.1341219342395217,0.017988693244150582,0.5274789816243353,-0.05063229029519123,0.48881589369118095,0.0,1.0,1.0,0.3972332085296337,0.5797074934456771,0.7137239459883865,0.7474245476329006,119.0,0.6860396364355902,1.0,0.09431240601055858,2.2256001163019962e-05,2.3027354330056874e-05,0.00015316838288537138,0.04610655737704918,0.09003878104426603,2.8960069752916757,0.37915844288337097,0.10279592818808742,0.5223102459021891,6.403688524590164e-05,toyota_knock_new.wav,.\toyota_knock_new.wav,65.06666666666666,48000,1,Unhealthy
0.32064917679863275,0.14916534482302538,0.02225030009617206,0.10248213348463779,-0.31961328552809354,0.3248835157347495,0.0,1.0,1.0,0.20498565433675514,0.43243750345861887,0.5169611559124047,0.5621856104603081,12.0,0.5695783173520307,0.6647850566119887,0.043110721138082946,5.3385673907002344e-05,4.780195124765636e-05,0.00041972507508669654,0.2,0.14704836547702202,1.2591527199534542,0.347169866180887,0.18185558127702234,0.353646991614255,0.0001375,unh1.wav,.\unh1.wav,5.0,48000,1,Unhealthy
0.14329225858410244,0.08320736923563204,0.006923466295114806,3.2207471141659525,20.537891324164985,0.12836973910258018,0.0,1.0,1.0,0.1022332666181214,0.1694227702609537,0.22604326933998417,0.29552455749954554,0.0,0.0,0.0,0.0,2.2102104887018067e-05,3.5342674626034406e-05,0.0003986845234615899,1.8,0.039773219803284424,0.7293984053823958,0.21035635533132288,0.17509825912400875,0.1656989368259437,0.00010833333333333333,unh2.wav,.\unh2.wav,5.0,48000,1,Unhealthy
0.7944108378224871,0.10496147864698853,0.01101691199976223,-1.5023920825178667,6.528317634257059,0.806803917983141,0.0,1.0,1.0,0.7409343410262159,0.8623381011507152,0.911324879051367,0.9357311568973878,18.0,0.8906696467442795,1.0,0.07281409486891186,3.878683709813189e-05,3.067117017305195e-05,0.00029523412046891594,0.4,0.05748088967980795,2.0897483551152876,0.25528398525971435,0.18478577731344692,0.8013148515094353,0.0001625,unh3.wav,.\unh3.wav,5.0,48000,1,Unhealthy
0.5046238159501257,0.17692458217607504,0.03130230777817873,0.21629821977762143,-0.35711219339347755,0.4898758299335718,0.0,1.0,1.0,0.3764296923428497,0.627213144198745,0.7518223450230231,0.8168674862650296,22.0,0.7264398210379059,1.0,0.12435028034217872,7.494425990581854e-05,5.3530145837375634e-05,0.0003377561204493419,2.6,0.09900884496601424,1.984799217941075,0.3163730007996958,0.10013855676235946,0.5347405944962894,0.00016666666666666666,unh4.wav,.\unh4.wav,5.0,48000,1,Unhealthy
