MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean
-150.66740526037174,120.269720374388,-15.203080391474247,-9.951519335195755,14.230652528448454,8.625266128751058,-6.8035317236019885,-2.8437400329084896,1.7465604799641674,0.5306720546643338,-8.02920072557804,19.445441811427504,-13.286508908419158,6549.534728930332,5631.462278688344,12086.85367803838,0.07797403884594882,0.0667831152677536,1.9878672010807896e-06,0.056568864536503206,-5.532331354164369e-05,0.02004883499806141,-0.00023620478302363544,0.026606974086468567,-9.905624798793334e-05,0.15196162439570002,0.06500286608934402,0.07411248981952667
